trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
489759614,102,2/23/2025 13:13,2/23/2025 14:55,3025,34.03286,-118.268082,4692,34.025532,-118.353104,13924,30,One Way,Monthly Pass,standard
489730818,16,2/23/2025 13:13,2/23/2025 13:29,3069,34.05088,-118.248253,3069,34.05088,-118.248253,20038,30,Round Trip,Monthly Pass,standard
489777400,143,2/23/2025 13:13,2/23/2025 15:36,4454,34.017899,-118.291718,3000,,,21996,1,One Way,Walk-up,electric
489733110,26,2/23/2025 13:13,2/23/2025 13:39,4214,33.99556,-118.481552,4214,33.99556,-118.481552,15790,1,Round Trip,Walk-up,standard
489754832,77,2/23/2025 13:14,2/23/2025 14:31,4209,33.996239,-118.477448,4209,33.996239,-118.477448,15023,1,Round Trip,Walk-up,standard
489732510,23,2/23/2025 13:14,2/23/2025 13:37,4545,33.95879,-118.44828,4211,33.984928,-118.469963,15160,30,One Way,Monthly Pass,standard
489731865,20,2/23/2025 13:14,2/23/2025 13:34,3027,34.04998,-118.247162,3005,34.0485,-118.258537,22800,30,One Way,Monthly Pass,electric
489756845,87,2/23/2025 13:14,2/23/2025 14:41,4245,34.02404,-118.283409,4454,34.017899,-118.291718,06685,1,One Way,Walk-up,standard
489728382,1,2/23/2025 13:14,2/23/2025 13:15,4300,34.04887,-118.2743,4300,34.04887,-118.2743,13704,30,Round Trip,Monthly Pass,standard
489754833,77,2/23/2025 13:15,2/23/2025 14:31,4209,33.996239,-118.477448,4209,33.996239,-118.477448,13860,1,Round Trip,Walk-up,standard
489755357,79,2/23/2025 13:15,2/23/2025 14:34,4691,34.02552,-118.353104,4692,34.025532,-118.353104,06307,1,One Way,Walk-up,standard
489729141,5,2/23/2025 13:15,2/23/2025 13:20,4202,33.991161,-118.468292,4206,33.998341,-118.461014,24053,30,One Way,Monthly Pass,electric
489729471,6,2/23/2025 13:15,2/23/2025 13:21,3008,34.046612,-118.262733,3035,34.048401,-118.260948,06566,30,One Way,Monthly Pass,standard
489760544,103,2/23/2025 13:16,2/23/2025 14:59,4521,33.990318,-118.412048,4583,33.976189,-118.418419,30021,1,One Way,One Day Pass,electric
489731866,18,2/23/2025 13:16,2/23/2025 13:34,4214,33.99556,-118.481552,4214,33.99556,-118.481552,20156,1,Round Trip,Walk-up,standard
489750382,54,2/23/2025 13:16,2/23/2025 14:10,4454,34.017899,-118.291718,4692,34.025532,-118.353104,30348,1,One Way,Walk-up,electric
489753006,67,2/23/2025 13:16,2/23/2025 14:23,4569,34.02655,-118.408463,4543,33.95718,-118.451248,15662,1,One Way,One Day Pass,standard
489734848,32,2/23/2025 13:16,2/23/2025 13:48,4214,33.99556,-118.481552,4214,33.99556,-118.481552,12198,1,Round Trip,Walk-up,standard
489752902,66,2/23/2025 13:16,2/23/2025 14:22,4569,34.02655,-118.408463,4543,33.95718,-118.451248,05940,1,One Way,One Day Pass,standard
489729472,5,2/23/2025 13:16,2/23/2025 13:21,4613,34.069752,-118.445351,4528,34.06097,-118.444366,25880,365,One Way,Annual Pass,electric
489733693,25,2/23/2025 13:17,2/23/2025 13:42,4217,34.04031,-118.25827,3027,34.04998,-118.247162,22334,30,One Way,Monthly Pass,electric
489773784,117,2/23/2025 13:17,2/23/2025 15:14,4245,34.02404,-118.283409,4275,34.01252,-118.285896,13633,1,One Way,Walk-up,standard
489735369,34,2/23/2025 13:17,2/23/2025 13:51,4691,34.02552,-118.353104,4691,34.02552,-118.353104,06574,1,Round Trip,Walk-up,standard
489816551,173,2/23/2025 13:17,2/23/2025 16:10,4691,34.02552,-118.353104,4572,34.02948,-118.410469,26554,1,One Way,Walk-up,electric
489729824,5,2/23/2025 13:18,2/23/2025 13:23,4672,34.045021,-118.253189,3074,34.04417,-118.261169,13797,30,One Way,Monthly Pass,standard
489754175,71,2/23/2025 13:18,2/23/2025 14:29,4454,34.017899,-118.291718,4692,34.025532,-118.353104,14870,1,One Way,Walk-up,standard
489776195,130,2/23/2025 13:18,2/23/2025 15:28,4250,34.03017,-118.280952,4250,34.03017,-118.280952,16086,1,Round Trip,Walk-up,standard
489777418,138,2/23/2025 13:19,2/23/2025 15:37,4691,34.02552,-118.353104,4454,34.017899,-118.291718,15577,1,One Way,Walk-up,standard
489759677,96,2/23/2025 13:19,2/23/2025 14:55,3025,34.03286,-118.268082,4692,34.025532,-118.353104,06456,1,One Way,One Day Pass,standard
489730781,9,2/23/2025 13:19,2/23/2025 13:28,4254,34.028679,-118.284111,4273,34.02586,-118.284103,15462,30,One Way,Monthly Pass,standard
489776130,128,2/23/2025 13:20,2/23/2025 15:28,4250,34.03017,-118.280952,4250,34.03017,-118.280952,13373,1,Round Trip,One Day Pass,standard
489731462,11,2/23/2025 13:21,2/23/2025 13:32,4563,34.017448,-118.409569,4555,34.005871,-118.429161,15264,30,One Way,Monthly Pass,standard
489733734,22,2/23/2025 13:21,2/23/2025 13:43,4689,34.023849,-118.426071,4487,34.062111,-118.446922,29881,30,One Way,Monthly Pass,electric
489731578,11,2/23/2025 13:21,2/23/2025 13:32,4563,34.017448,-118.409569,4555,34.005871,-118.429161,13547,30,One Way,Monthly Pass,standard
489752111,57,2/23/2025 13:21,2/23/2025 14:18,4454,34.017899,-118.291718,4454,34.017899,-118.291718,06148,1,Round Trip,Walk-up,standard
489731028,9,2/23/2025 13:21,2/23/2025 13:30,4207,34.000881,-118.46891,4206,33.998341,-118.461014,15083,30,One Way,Monthly Pass,standard
489730263,5,2/23/2025 13:21,2/23/2025 13:26,3063,34.048038,-118.253738,3006,34.04554,-118.256668,29197,30,One Way,Monthly Pass,electric
489777386,135,2/23/2025 13:21,2/23/2025 15:36,4691,34.02552,-118.353104,4454,34.017899,-118.291718,20213,1,One Way,One Day Pass,standard
489754043,66,2/23/2025 13:22,2/23/2025 14:28,4454,34.017899,-118.291718,4692,34.025532,-118.353104,27886,1,One Way,One Day Pass,electric
489730573,5,2/23/2025 13:22,2/23/2025 13:27,4250,34.03017,-118.280952,4248,34.028351,-118.288673,15530,30,One Way,Monthly Pass,standard
489730264,4,2/23/2025 13:22,2/23/2025 13:26,4643,34.07262,-118.44944,4613,34.069752,-118.445351,05999,30,One Way,Monthly Pass,standard
489777420,135,2/23/2025 13:22,2/23/2025 15:37,4691,34.02552,-118.353104,4454,34.017899,-118.291718,06368,1,One Way,One Day Pass,standard
489760325,96,2/23/2025 13:22,2/23/2025 14:58,4566,34.023392,-118.399223,4543,33.95718,-118.451248,15376,1,One Way,One Day Pass,standard
489760326,96,2/23/2025 13:22,2/23/2025 14:58,4566,34.023392,-118.399223,4543,33.95718,-118.451248,13517,1,One Way,One Day Pass,standard
489735159,27,2/23/2025 13:23,2/23/2025 13:50,3014,34.05661,-118.237213,4387,34.03352,-118.241837,15820,1,One Way,Walk-up,standard
489735561,28,2/23/2025 13:23,2/23/2025 13:51,4454,34.017899,-118.291718,4691,34.02552,-118.353104,19053,30,One Way,Monthly Pass,electric
489756924,78,2/23/2025 13:23,2/23/2025 14:41,3014,34.05661,-118.237213,4387,34.03352,-118.241837,13779,1,One Way,Walk-up,standard
489731870,11,2/23/2025 13:23,2/23/2025 13:34,3005,34.0485,-118.258537,3005,34.0485,-118.258537,30155,30,Round Trip,Monthly Pass,electric
489759755,91,2/23/2025 13:24,2/23/2025 14:55,4454,34.017899,-118.291718,4249,34.020302,-118.281181,15557,1,One Way,Walk-up,standard
489730206,1,2/23/2025 13:24,2/23/2025 13:25,4544,33.928459,-118.435204,4544,33.928459,-118.435204,13746,1,Round Trip,Walk-up,standard
489732853,13,2/23/2025 13:25,2/23/2025 13:38,3042,34.049301,-118.238808,4491,34.04744,-118.24794,13586,30,One Way,Monthly Pass,standard
489734336,21,2/23/2025 13:25,2/23/2025 13:46,3064,34.046131,-118.257591,4493,34.090279,-118.277191,30425,30,One Way,Monthly Pass,electric
489731843,7,2/23/2025 13:26,2/23/2025 13:33,4246,34.023708,-118.279167,4250,34.03017,-118.280952,20143,30,One Way,Monthly Pass,standard
489735330,24,2/23/2025 13:26,2/23/2025 13:50,3052,34.051102,-118.264557,4518,34.057968,-118.299751,06052,365,One Way,Annual Pass,standard
489736134,28,2/23/2025 13:26,2/23/2025 13:54,4454,34.017899,-118.291718,4454,34.017899,-118.291718,13925,1,Round Trip,One Day Pass,standard
489736370,29,2/23/2025 13:27,2/23/2025 13:56,4613,34.069752,-118.445351,4558,34.025688,-118.395302,25455,30,One Way,Monthly Pass,electric
489734478,19,2/23/2025 13:27,2/23/2025 13:46,3005,34.0485,-118.258537,3064,34.046131,-118.257591,24373,30,One Way,Monthly Pass,electric
489736495,6,2/23/2025 13:27,2/23/2025 13:33,4486,34.06126,-118.258598,3000,,,13596,30,One Way,Monthly Pass,standard
489734525,18,2/23/2025 13:29,2/23/2025 13:47,4553,33.99958,-118.44136,4209,33.996239,-118.477448,06646,1,One Way,Walk-up,standard
489750928,44,2/23/2025 13:29,2/23/2025 14:13,4454,34.017899,-118.291718,4692,34.025532,-118.353104,13865,1,One Way,One Day Pass,standard
489732653,8,2/23/2025 13:29,2/23/2025 13:37,4553,33.99958,-118.44136,4205,33.993771,-118.453667,29293,30,One Way,Monthly Pass,electric
489732472,7,2/23/2025 13:29,2/23/2025 13:36,4250,34.03017,-118.280952,4479,34.031502,-118.288742,05898,30,One Way,Monthly Pass,standard
489779412,137,2/23/2025 13:30,2/23/2025 15:47,4454,34.017899,-118.291718,4454,34.017899,-118.291718,06209,1,Round Trip,Walk-up,standard
489777651,127,2/23/2025 13:31,2/23/2025 15:38,4275,34.01252,-118.285896,4248,34.028351,-118.288673,15595,365,One Way,Annual Pass,standard
489779241,135,2/23/2025 13:31,2/23/2025 15:46,4545,33.95879,-118.44828,4545,33.95879,-118.44828,13402,1,Round Trip,One Day Pass,standard
489736834,27,2/23/2025 13:31,2/23/2025 13:58,3074,34.04417,-118.261169,3074,34.04417,-118.261169,30392,30,Round Trip,Monthly Pass,electric
489733069,8,2/23/2025 13:31,2/23/2025 13:39,3069,34.05088,-118.248253,3082,34.04652,-118.237411,13676,1,One Way,Walk-up,standard
489732955,8,2/23/2025 13:31,2/23/2025 13:39,3069,34.05088,-118.248253,3082,34.04652,-118.237411,12030,1,One Way,Walk-up,standard
489731467,1,2/23/2025 13:31,2/23/2025 13:32,4454,34.017899,-118.291718,4454,34.017899,-118.291718,06037,1,Round Trip,One Day Pass,standard
489732306,4,2/23/2025 13:31,2/23/2025 13:35,4672,34.045021,-118.253189,3064,34.046131,-118.257591,06401,30,One Way,Monthly Pass,standard
489794071,151,2/23/2025 13:32,2/23/2025 16:03,4454,34.017899,-118.291718,4568,34.029121,-118.403168,06037,1,One Way,One Day Pass,standard
489732745,6,2/23/2025 13:32,2/23/2025 13:38,4245,34.02404,-118.283409,4248,34.028351,-118.288673,15321,30,One Way,Monthly Pass,standard
489736835,26,2/23/2025 13:32,2/23/2025 13:58,3014,34.05661,-118.237213,4486,34.06126,-118.258598,13000,1,One Way,One Day Pass,standard
489777402,124,2/23/2025 13:32,2/23/2025 15:36,4545,33.95879,-118.44828,4543,33.95718,-118.451248,20014,1,One Way,One Day Pass,standard
489751059,41,2/23/2025 13:33,2/23/2025 14:14,4246,34.023708,-118.279167,4692,34.025532,-118.353104,15143,30,One Way,Monthly Pass,standard
490498946,1440,2/23/2025 13:33,2/25/2025 16:57,4545,33.95879,-118.44828,4543,33.95718,-118.451248,12280,1,One Way,One Day Pass,standard
489753318,51,2/23/2025 13:33,2/23/2025 14:24,4691,34.02552,-118.353104,4245,34.02404,-118.283409,13603,1,One Way,Walk-up,standard
489736836,25,2/23/2025 13:33,2/23/2025 13:58,3014,34.05661,-118.237213,4486,34.06126,-118.258598,16173,1,One Way,One Day Pass,standard
489732308,3,2/23/2025 13:33,2/23/2025 13:36,4247,34.033642,-118.291313,4247,34.033642,-118.291313,14965,30,Round Trip,Monthly Pass,standard
489732747,4,2/23/2025 13:34,2/23/2025 13:38,3074,34.04417,-118.261169,4578,34.04298,-118.252953,13797,30,One Way,Monthly Pass,standard
489751263,41,2/23/2025 13:34,2/23/2025 14:15,4273,34.02586,-118.284103,4273,34.02586,-118.284103,15462,30,Round Trip,Monthly Pass,standard
489777991,126,2/23/2025 13:34,2/23/2025 15:40,4545,33.95879,-118.44828,4543,33.95718,-118.451248,15928,1,One Way,Walk-up,standard
489732913,3,2/23/2025 13:36,2/23/2025 13:39,4691,34.02552,-118.353104,4691,34.02552,-118.353104,13612,1,Round Trip,Walk-up,standard
489771869,12,2/23/2025 13:37,2/23/2025 13:49,4247,34.033642,-118.291313,3000,,,15292,30,One Way,Monthly Pass,standard
489734134,7,2/23/2025 13:38,2/23/2025 13:45,4643,34.07262,-118.44944,4614,34.07365,-118.439842,15659,30,One Way,Monthly Pass,standard
489734135,7,2/23/2025 13:38,2/23/2025 13:45,4643,34.07262,-118.44944,4614,34.07365,-118.439842,14003,30,One Way,Monthly Pass,standard
489755304,55,2/23/2025 13:38,2/23/2025 14:33,4691,34.02552,-118.353104,4275,34.01252,-118.285896,24089,1,One Way,One Day Pass,electric
489749032,25,2/23/2025 13:39,2/23/2025 14:04,4248,34.028351,-118.288673,3018,34.043732,-118.260139,15530,30,One Way,Monthly Pass,standard
489734101,5,2/23/2025 13:39,2/23/2025 13:44,4613,34.069752,-118.445351,4487,34.062111,-118.446922,12339,30,One Way,Monthly Pass,standard
489748926,25,2/23/2025 13:39,2/23/2025 14:04,4248,34.028351,-118.288673,3018,34.043732,-118.260139,15321,30,One Way,Monthly Pass,standard
489742745,21,2/23/2025 13:40,2/23/2025 14:01,4553,33.99958,-118.44136,4208,33.99868,-118.472977,15251,1,One Way,Walk-up,standard
489754674,51,2/23/2025 13:40,2/23/2025 14:31,4691,34.02552,-118.353104,4454,34.017899,-118.291718,20069,1,One Way,Walk-up,standard
489742751,21,2/23/2025 13:40,2/23/2025 14:01,4553,33.99958,-118.44136,4208,33.99868,-118.472977,20030,1,One Way,Walk-up,standard
489733570,1,2/23/2025 13:41,2/23/2025 13:42,4544,33.928459,-118.435204,4544,33.928459,-118.435204,13746,1,Round Trip,Walk-up,standard
489736086,12,2/23/2025 13:42,2/23/2025 13:54,3064,34.046131,-118.257591,3000,,,17163,30,One Way,Monthly Pass,electric
489756406,56,2/23/2025 13:42,2/23/2025 14:38,4454,34.017899,-118.291718,4692,34.025532,-118.353104,13725,1,One Way,Walk-up,standard
489747672,20,2/23/2025 13:43,2/23/2025 14:03,3069,34.05088,-118.248253,3064,34.046131,-118.257591,20038,30,One Way,Monthly Pass,standard
489733959,1,2/23/2025 13:43,2/23/2025 13:44,4544,33.928459,-118.435204,4544,33.928459,-118.435204,13746,1,Round Trip,Walk-up,standard
489754647,48,2/23/2025 13:43,2/23/2025 14:31,4691,34.02552,-118.353104,4454,34.017899,-118.291718,06312,1,One Way,One Day Pass,standard
489753730,43,2/23/2025 13:44,2/23/2025 14:27,4691,34.02552,-118.353104,4454,34.017899,-118.291718,13612,1,One Way,Walk-up,standard
489749726,23,2/23/2025 13:44,2/23/2025 14:07,4529,34.10186,-118.33329,4453,34.082649,-118.284393,23628,30,One Way,Monthly Pass,electric
489750747,27,2/23/2025 13:45,2/23/2025 14:12,3027,34.04998,-118.247162,3005,34.0485,-118.258537,22334,30,One Way,Monthly Pass,electric
489735951,9,2/23/2025 13:45,2/23/2025 13:54,4614,34.07365,-118.439842,4487,34.062111,-118.446922,24092,30,One Way,Monthly Pass,electric
489735966,9,2/23/2025 13:45,2/23/2025 13:54,4614,34.07365,-118.439842,4487,34.062111,-118.446922,28213,30,One Way,Monthly Pass,electric
489751288,29,2/23/2025 13:46,2/23/2025 14:15,4521,33.990318,-118.412048,4577,33.993019,-118.414909,24896,30,One Way,Monthly Pass,electric
489735353,4,2/23/2025 13:46,2/23/2025 13:50,4202,33.991161,-118.468292,4212,33.988129,-118.471741,13234,30,One Way,Monthly Pass,standard
489777110,108,2/23/2025 13:47,2/23/2025 15:35,4454,34.017899,-118.291718,4443,34.022091,-118.279793,06241,1,One Way,One Day Pass,standard
490015768,1178,2/23/2025 13:47,2/24/2025 9:25,4537,34.098228,-118.338821,4509,34.101639,-118.309174,15001,1,One Way,Walk-up,standard
489734891,1,2/23/2025 13:47,2/23/2025 13:48,4544,33.928459,-118.435204,4544,33.928459,-118.435204,13746,1,Round Trip,Walk-up,standard
489752116,30,2/23/2025 13:48,2/23/2025 14:18,4568,34.029121,-118.403168,4577,33.993019,-118.414909,12251,30,One Way,Monthly Pass,standard
489760556,71,2/23/2025 13:48,2/23/2025 14:59,4691,34.02552,-118.353104,4692,34.025532,-118.353104,28380,1,One Way,Walk-up,electric
489736530,7,2/23/2025 13:49,2/23/2025 13:56,4536,33.989079,-118.462257,4210,33.984341,-118.47155,06341,30,One Way,Monthly Pass,standard
489736625,8,2/23/2025 13:49,2/23/2025 13:57,4536,33.989079,-118.462257,4210,33.984341,-118.47155,14966,30,One Way,Monthly Pass,standard
489735970,5,2/23/2025 13:49,2/23/2025 13:54,4255,33.97366,-118.422859,4581,33.970242,-118.426071,05816,1,One Way,Walk-up,standard
489756598,49,2/23/2025 13:50,2/23/2025 14:39,4454,34.017899,-118.291718,4454,34.017899,-118.291718,24123,30,Round Trip,Monthly Pass,electric
489735955,4,2/23/2025 13:50,2/23/2025 13:54,4212,33.988129,-118.471741,4212,33.988129,-118.471741,13678,1,Round Trip,Walk-up,standard
489756617,49,2/23/2025 13:50,2/23/2025 14:39,4454,34.017899,-118.291718,4454,34.017899,-118.291718,25591,30,Round Trip,Monthly Pass,electric
489736398,6,2/23/2025 13:50,2/23/2025 13:56,4479,34.031502,-118.288742,4273,34.02586,-118.284103,05898,30,One Way,Monthly Pass,standard
489831291,197,2/23/2025 13:50,2/23/2025 17:07,4547,33.9897,-118.448883,4214,33.99556,-118.481552,22252,1,One Way,One Day Pass,electric
489753429,35,2/23/2025 13:50,2/23/2025 14:25,4544,33.928459,-118.435204,4204,33.988419,-118.45163,22477,1,One Way,Walk-up,electric
489778119,110,2/23/2025 13:50,2/23/2025 15:40,4255,33.97366,-118.422859,4255,33.97366,-118.422859,15291,1,Round Trip,Walk-up,standard
489748904,13,2/23/2025 13:51,2/23/2025 14:04,4578,34.04298,-118.252953,3025,34.03286,-118.268082,14050,30,One Way,Monthly Pass,standard
489754069,36,2/23/2025 13:52,2/23/2025 14:28,4212,33.988129,-118.471741,4214,33.99556,-118.481552,13685,1,One Way,Walk-up,standard
489737244,7,2/23/2025 13:52,2/23/2025 13:59,4563,34.017448,-118.409569,4566,34.023392,-118.399223,13777,1,One Way,Walk-up,standard
489745271,10,2/23/2025 13:52,2/23/2025 14:02,4563,34.017448,-118.409569,4556,34.009022,-118.425011,06419,1,One Way,Walk-up,standard
489757951,54,2/23/2025 13:52,2/23/2025 14:46,4691,34.02552,-118.353104,4454,34.017899,-118.291718,19053,30,One Way,Monthly Pass,electric
489750612,19,2/23/2025 13:52,2/23/2025 14:11,3006,34.04554,-118.256668,3063,34.048038,-118.253738,29197,30,One Way,Monthly Pass,electric
489735973,1,2/23/2025 13:53,2/23/2025 13:54,4210,33.984341,-118.47155,4210,33.984341,-118.47155,19994,1,Round Trip,One Day Pass,standard
489773125,77,2/23/2025 13:53,2/23/2025 15:10,4454,34.017899,-118.291718,4443,34.022091,-118.279793,15620,1,One Way,Walk-up,standard
489736102,1,2/23/2025 13:53,2/23/2025 13:54,4543,33.95718,-118.451248,4543,33.95718,-118.451248,20116,1,Round Trip,Walk-up,standard
489773058,76,2/23/2025 13:54,2/23/2025 15:10,4454,34.017899,-118.291718,4443,34.022091,-118.279793,05776,1,One Way,Walk-up,standard
489736317,1,2/23/2025 13:54,2/23/2025 13:55,4576,34.022579,-118.40551,4576,34.022579,-118.40551,15111,1,Round Trip,One Day Pass,standard
489773127,76,2/23/2025 13:54,2/23/2025 15:10,4210,33.984341,-118.47155,4210,33.984341,-118.47155,25555,1,Round Trip,Walk-up,electric
489751916,20,2/23/2025 13:55,2/23/2025 14:15,4543,33.95718,-118.451248,3000,,,13350,1,One Way,Walk-up,standard
489773128,75,2/23/2025 13:55,2/23/2025 15:10,4210,33.984341,-118.47155,4210,33.984341,-118.47155,19994,1,Round Trip,One Day Pass,standard
489754130,33,2/23/2025 13:55,2/23/2025 14:28,4212,33.988129,-118.471741,4214,33.99556,-118.481552,12879,1,One Way,Walk-up,standard
489778039,105,2/23/2025 13:55,2/23/2025 15:40,4581,33.970242,-118.426071,4255,33.97366,-118.422859,05729,1,One Way,Walk-up,standard
489751042,18,2/23/2025 13:56,2/23/2025 14:14,4576,34.022579,-118.40551,4660,33.997238,-118.446732,13800,1,One Way,One Day Pass,standard
489753439,28,2/23/2025 13:57,2/23/2025 14:25,4483,34.1007,-118.259117,4301,34.099049,-118.291496,15670,30,One Way,Monthly Pass,standard
489753905,30,2/23/2025 13:57,2/23/2025 14:27,4575,34.000309,-118.402527,4575,34.000309,-118.402527,20261,1,Round Trip,One Day Pass,standard
489754898,35,2/23/2025 13:57,2/23/2025 14:32,4208,33.99868,-118.472977,4214,33.99556,-118.481552,05991,1,One Way,One Day Pass,standard
489755102,35,2/23/2025 13:57,2/23/2025 14:32,4208,33.99868,-118.472977,4214,33.99556,-118.481552,12163,1,One Way,One Day Pass,standard
489753733,30,2/23/2025 13:57,2/23/2025 14:27,4214,33.99556,-118.481552,4652,34.02705,-118.485184,12198,1,One Way,Walk-up,standard
489779879,112,2/23/2025 13:58,2/23/2025 15:50,4454,34.017899,-118.291718,4246,34.023708,-118.279167,05927,1,One Way,One Day Pass,standard
489750013,11,2/23/2025 13:58,2/23/2025 14:09,4555,34.005871,-118.429161,4563,34.017448,-118.409569,12037,30,One Way,Monthly Pass,standard
489750014,11,2/23/2025 13:58,2/23/2025 14:09,4555,34.005871,-118.429161,4563,34.017448,-118.409569,13987,30,One Way,Monthly Pass,standard
489777796,101,2/23/2025 13:58,2/23/2025 15:39,4691,34.02552,-118.353104,4443,34.022091,-118.279793,18988,1,One Way,Walk-up,electric
489759038,54,2/23/2025 13:58,2/23/2025 14:52,4544,33.928459,-118.435204,4544,33.928459,-118.435204,24411,1,Round Trip,Walk-up,electric
489780831,117,2/23/2025 13:58,2/23/2025 15:55,3008,34.046612,-118.262733,4512,34.043812,-118.264969,13629,30,One Way,Monthly Pass,standard
489750178,11,2/23/2025 13:58,2/23/2025 14:09,4210,33.984341,-118.47155,4214,33.99556,-118.481552,15169,30,One Way,Monthly Pass,standard
489750981,15,2/23/2025 13:58,2/23/2025 14:13,3052,34.051102,-118.264557,4628,34.05978,-118.288544,15365,1,One Way,One Day Pass,standard
489748205,4,2/23/2025 13:59,2/23/2025 14:03,3027,34.04998,-118.247162,4672,34.045021,-118.253189,06369,30,One Way,Monthly Pass,standard
489832490,197,2/23/2025 13:59,2/23/2025 17:16,4454,34.017899,-118.291718,4273,34.02586,-118.284103,20191,1,One Way,Walk-up,standard
489751718,18,2/23/2025 13:59,2/23/2025 14:17,3074,34.04417,-118.261169,4266,34.026291,-118.277687,30392,30,One Way,Monthly Pass,electric
489750158,10,2/23/2025 13:59,2/23/2025 14:09,4210,33.984341,-118.47155,4214,33.99556,-118.481552,06341,30,One Way,Monthly Pass,standard
489776445,91,2/23/2025 13:59,2/23/2025 15:30,4210,33.984341,-118.47155,4210,33.984341,-118.47155,29866,1,Round Trip,One Day Pass,electric
489775181,82,2/23/2025 14:00,2/23/2025 15:22,4212,33.988129,-118.471741,4214,33.99556,-118.481552,13234,1,One Way,One Day Pass,standard
489780694,114,2/23/2025 14:01,2/23/2025 15:55,4454,34.017899,-118.291718,4273,34.02586,-118.284103,14791,30,One Way,Monthly Pass,standard
489750823,11,2/23/2025 14:01,2/23/2025 14:12,4514,34.046211,-118.451172,4546,34.031399,-118.453629,16066,30,One Way,Monthly Pass,standard
489775976,86,2/23/2025 14:01,2/23/2025 15:27,4454,34.017899,-118.291718,4248,34.028351,-118.288673,13925,365,One Way,Annual Pass,standard
489749608,6,2/23/2025 14:01,2/23/2025 14:07,4529,34.10186,-118.33329,4517,34.101959,-118.338852,12197,30,One Way,Monthly Pass,standard
489759215,51,2/23/2025 14:02,2/23/2025 14:53,4454,34.017899,-118.291718,4249,34.020302,-118.281181,13920,1,One Way,Walk-up,standard
489851406,259,2/23/2025 14:02,2/23/2025 18:21,4556,34.009022,-118.425011,4454,34.017899,-118.291718,30084,1,One Way,Walk-up,electric
489760195,55,2/23/2025 14:02,2/23/2025 14:57,4544,33.928459,-118.435204,4544,33.928459,-118.435204,13746,1,Round Trip,Walk-up,standard
489758220,45,2/23/2025 14:02,2/23/2025 14:47,4275,34.01252,-118.285896,4454,34.017899,-118.291718,12228,30,One Way,Monthly Pass,standard
489749957,5,2/23/2025 14:03,2/23/2025 14:08,4528,34.06097,-118.444366,4613,34.069752,-118.445351,25880,30,One Way,Monthly Pass,electric
489756806,37,2/23/2025 14:03,2/23/2025 14:40,4543,33.95718,-118.451248,4575,34.000309,-118.402527,30592,1,One Way,Walk-up,electric
489780816,111,2/23/2025 14:04,2/23/2025 15:55,4454,34.017899,-118.291718,4448,34.03027,-118.273193,12220,1,One Way,Walk-up,standard
489825580,133,2/23/2025 14:05,2/23/2025 16:18,4454,34.017899,-118.291718,4273,34.02586,-118.284103,13691,1,One Way,Walk-up,standard
489752709,16,2/23/2025 14:05,2/23/2025 14:21,4543,33.95718,-118.451248,4544,33.928459,-118.435204,12289,1,One Way,One Day Pass,standard
489775182,77,2/23/2025 14:05,2/23/2025 15:22,3025,34.03286,-118.268082,4245,34.02404,-118.283409,14050,30,One Way,Monthly Pass,standard
489752710,16,2/23/2025 14:05,2/23/2025 14:21,4543,33.95718,-118.451248,4544,33.928459,-118.435204,20116,1,One Way,One Day Pass,standard
489780185,107,2/23/2025 14:05,2/23/2025 15:52,4454,34.017899,-118.291718,4245,34.02404,-118.283409,06099,1,One Way,Walk-up,standard
489825421,131,2/23/2025 14:05,2/23/2025 16:17,4454,34.017899,-118.291718,4273,34.02586,-118.284103,06563,1,One Way,Walk-up,standard
489756807,35,2/23/2025 14:05,2/23/2025 14:40,4543,33.95718,-118.451248,4575,34.000309,-118.402527,15301,1,One Way,Walk-up,standard
489751201,9,2/23/2025 14:05,2/23/2025 14:14,4567,34.02018,-118.40403,4558,34.025688,-118.395302,15533,1,One Way,Walk-up,standard
489753338,18,2/23/2025 14:07,2/23/2025 14:25,4454,34.017899,-118.291718,4454,34.017899,-118.291718,19854,30,Round Trip,Monthly Pass,electric
489750201,1,2/23/2025 14:08,2/23/2025 14:09,4517,34.101959,-118.338852,4517,34.101959,-118.338852,18954,30,Round Trip,Monthly Pass,electric
489751069,4,2/23/2025 14:10,2/23/2025 14:14,4604,34.158321,-118.370811,4604,34.158321,-118.370811,06122,1,Round Trip,One Day Pass,standard
489781160,107,2/23/2025 14:10,2/23/2025 15:57,4604,34.158321,-118.370811,4603,34.152142,-118.361954,20044,1,One Way,One Day Pass,standard
489751969,8,2/23/2025 14:10,2/23/2025 14:18,3068,34.0532,-118.250954,3026,34.063179,-118.24588,15591,30,One Way,Monthly Pass,standard
489756207,27,2/23/2025 14:10,2/23/2025 14:37,4444,34.061619,-118.305573,4306,34.057652,-118.292183,13764,1,One Way,One Day Pass,standard
489756187,26,2/23/2025 14:11,2/23/2025 14:37,4444,34.061619,-118.305573,4306,34.057652,-118.292183,06020,1,One Way,One Day Pass,standard
489761573,49,2/23/2025 14:11,2/23/2025 15:00,4581,33.970242,-118.426071,4544,33.928459,-118.435204,13652,30,One Way,Monthly Pass,standard
489751049,3,2/23/2025 14:11,2/23/2025 14:14,4214,33.99556,-118.481552,4214,33.99556,-118.481552,06341,365,Round Trip,Annual Pass,standard
